customer_id,first_order_date,second_order_date,days_to_second_purchase
16745,2011-02-01 11:31:00,2011-02-06 14:43:00,5
16746,2009-12-04 13:00:00,2009-12-09 16:24:00,5
16747,2011-10-03 10:18:00,2011-11-02 11:37:00,30
16748,2009-12-10 12:28:00,2010-02-09 10:48:00,60
16749,2009-12-15 14:05:00,2010-04-27 13:06:00,132
16750,2011-04-21 16:53:00,2011-07-26 17:27:00,96
16754,2010-03-08 11:32:00,2010-03-15 12:52:00,7
16755,2009-12-09 14:25:00,2010-02-03 10:22:00,55
16756,2010-03-09 15:56:00,2010-04-26 12:02:00,47
16757,2010-10-26 15:09:00,2011-01-25 11:59:00,90
16759,2011-11-09 09:06:00,2011-11-09 09:07:00,0
16762,2011-07-18 12:52:00,2011-10-25 10:17:00,98
16763,2009-12-01 15:26:00,2011-05-25 11:52:00,539
16764,2011-07-19 17:17:00,2011-07-31 11:38:00,11
16765,2010-11-22 13:42:00,2011-02-18 15:41:00,88
16766,2011-03-11 13:34:00,2011-03-11 15:22:00,0
16767,2010-04-28 16:49:00,2010-07-16 15:27:00,78
16768,2009-12-07 11:47:00,2010-02-10 11:46:00,64
16769,2009-12-14 11:10:00,2009-12-14 11:18:00,0
16770,2010-08-22 16:08:00,2010-09-19 15:47:00,27
16771,2009-12-09 11:52:00,2010-02-04 12:08:00,57
16772,2009-12-18 10:50:00,2010-01-08 12:38:00,21
16773,2009-12-06 15:01:00,2010-09-29 15:47:00,297
16774,2010-02-16 16:53:00,2010-04-20 12:51:00,62
16775,2010-09-23 17:34:00,2010-10-12 13:54:00,18
16776,2010-10-20 12:13:00,2011-10-10 13:04:00,355
16777,2010-03-17 12:42:00,2010-06-27 11:20:00,101
16778,2011-03-10 15:21:00,2011-09-26 13:48:00,199
16779,2009-12-03 13:03:00,2009-12-06 12:42:00,2
16780,2010-10-28 19:41:00,2011-03-25 17:34:00,147
16781,2010-02-08 13:56:00,2010-12-02 14:26:00,297
16782,2009-12-09 11:58:00,2010-01-17 11:03:00,38
16784,2010-03-28 12:55:00,2010-08-03 09:14:00,127
16787,2010-01-10 11:12:00,2010-03-28 11:30:00,77
16788,2010-02-07 12:40:00,2010-06-07 15:31:00,120
16790,2011-11-02 11:23:00,2011-11-06 14:06:00,4
16791,2009-12-03 18:08:00,2010-01-26 14:25:00,53
16792,2010-01-04 13:47:00,2010-04-30 14:43:00,116
16794,2010-03-25 15:17:00,2010-05-06 19:57:00,42
16795,2010-01-25 13:14:00,2010-10-19 15:33:00,267
16797,2009-12-02 13:33:00,2010-02-21 15:48:00,81
16798,2009-12-10 19:35:00,2010-03-07 12:06:00,86
16799,2010-09-12 12:46:00,2010-10-03 14:28:00,21
16801,2011-03-11 13:56:00,2011-05-22 12:12:00,71
16802,2009-12-09 13:00:00,2010-01-29 13:44:00,51
16804,2011-03-14 15:48:00,2011-11-16 16:42:00,247
16805,2009-12-14 15:17:00,2010-05-11 15:03:00,147
16806,2011-04-14 19:59:00,2011-05-03 15:15:00,18
16807,2010-03-26 14:38:00,2010-05-13 14:31:00,47
16808,2011-03-10 19:05:00,2011-09-01 19:34:00,175
16809,2010-04-13 15:34:00,2010-07-01 13:42:00,78
16810,2010-10-15 15:32:00,2011-05-31 15:32:00,228
16811,2011-11-22 17:19:00,2011-12-05 11:39:00,12
16812,2010-11-22 14:36:00,2010-11-25 16:33:00,3
16813,2011-05-19 13:28:00,2011-06-01 12:11:00,12
16814,2010-04-11 12:45:00,2010-04-26 10:57:00,14
16815,2010-06-21 12:05:00,2010-09-12 10:59:00,82
16816,2010-12-16 17:01:00,2011-01-30 15:40:00,44
16817,2010-10-04 09:06:00,2010-10-20 12:31:00,16
16818,2011-05-18 11:42:00,2011-05-22 15:44:00,4
16819,2010-08-31 17:31:00,2010-08-31 17:37:00,0
16823,2009-12-02 09:57:00,2010-03-22 17:32:00,110
16824,2010-11-11 12:21:00,2011-06-28 13:36:00,229
16825,2010-06-23 13:14:00,2010-10-21 09:17:00,119
16827,2010-04-29 19:07:00,2010-05-19 14:21:00,19
16829,2010-11-16 18:11:00,2011-07-06 10:48:00,231
16830,2009-12-13 12:11:00,2010-02-02 08:57:00,50
16832,2010-09-07 12:35:00,2010-10-07 08:35:00,29
16833,2010-03-26 15:31:00,2010-09-26 11:23:00,183
16834,2010-02-03 14:24:00,2011-04-26 09:37:00,446
16835,2010-05-19 08:41:00,2010-06-29 10:06:00,41
16836,2010-05-14 12:52:00,2010-10-29 12:48:00,167
16837,2011-04-08 08:48:00,2011-04-13 10:10:00,5
16838,2010-02-14 15:27:00,2010-06-27 14:49:00,132
16839,2010-02-11 15:02:00,2010-04-20 16:06:00,68
16840,2010-02-03 12:42:00,2010-04-15 15:48:00,71
16841,2010-01-12 11:32:00,2010-02-09 15:48:00,28
16842,2011-02-10 14:51:00,2011-07-07 17:35:00,147
16843,2009-12-10 11:40:00,2010-02-02 16:16:00,54
16844,2010-05-06 09:16:00,2010-05-26 10:29:00,20
16846,2010-03-10 12:03:00,2010-05-11 13:45:00,62
16847,2010-03-31 13:32:00,2011-10-27 13:29:00,574
16848,2010-10-03 11:01:00,2010-11-28 12:37:00,56
16851,2011-10-19 09:48:00,2011-10-28 12:33:00,9
16852,2011-06-16 15:49:00,2011-11-29 13:22:00,165
16854,2010-03-09 14:32:00,2010-10-18 16:31:00,223
16855,2011-10-27 16:31:00,2011-11-16 12:03:00,19
16856,2010-09-23 13:11:00,2010-10-18 11:54:00,24
16858,2009-12-15 11:09:00,2010-01-12 15:50:00,28
16859,2010-03-04 12:37:00,2010-07-07 09:36:00,124
16860,2010-02-15 13:46:00,2010-06-21 15:51:00,126
16861,2010-07-19 11:44:00,2010-11-04 16:50:00,108
16862,2010-01-07 12:57:00,2010-04-20 12:30:00,102
16863,2010-10-26 10:03:00,2010-12-08 08:58:00,42
16864,2010-04-20 11:56:00,2010-10-01 16:16:00,164
16866,2011-07-01 12:34:00,2011-07-10 10:14:00,8
16868,2010-04-25 11:31:00,2010-10-03 11:26:00,160
16869,2011-06-17 13:01:00,2011-06-27 12:16:00,9
16871,2011-03-14 10:31:00,2011-03-29 11:39:00,15
16872,2010-09-02 17:36:00,2010-09-12 11:43:00,9
16873,2010-02-09 14:17:00,2010-05-10 14:34:00,90
16875,2010-01-05 09:16:00,2010-03-17 12:25:00,71
16877,2011-05-15 16:13:00,2011-07-10 16:18:00,56
16880,2010-08-03 13:54:00,2011-06-03 16:45:00,304
16882,2011-01-26 17:43:00,2011-04-14 14:36:00,77
16883,2009-12-04 12:07:00,2010-04-18 11:20:00,134
16884,2010-05-18 12:00:00,2010-06-01 12:45:00,14
16885,2010-11-19 12:51:00,2010-12-17 17:23:00,28
16887,2009-12-01 13:41:00,2010-11-04 11:29:00,337
16888,2010-01-07 13:07:00,2010-02-01 17:21:00,25
16889,2010-05-23 10:46:00,2010-07-11 10:49:00,49
16890,2010-05-06 16:27:00,2010-05-24 12:03:00,17
16891,2009-12-04 12:37:00,2009-12-16 14:12:00,12
16892,2009-12-08 14:20:00,2010-06-03 15:17:00,177
16893,2010-11-28 15:14:00,2010-12-08 12:06:00,9
16894,2010-06-22 14:21:00,2010-06-22 14:26:00,0
16895,2010-02-12 11:07:00,2010-03-22 11:01:00,37
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,14
16898,2010-05-12 12:18:00,2010-10-20 13:00:00,161
16899,2010-11-07 15:00:00,2010-11-26 11:28:00,18
16900,2011-10-07 13:17:00,2011-11-20 12:13:00,43
16903,2010-10-20 14:42:00,2010-11-24 14:55:00,35
16904,2010-10-24 16:03:00,2010-11-07 12:03:00,13
16905,2009-12-10 20:04:00,2010-01-28 12:20:00,48
16906,2010-05-13 13:23:00,2010-05-13 13:31:00,0
16907,2010-07-01 17:30:00,2010-09-30 17:47:00,91
16910,2011-09-09 14:14:00,2011-09-14 14:09:00,4
16911,2010-02-16 16:12:00,2010-03-14 12:18:00,25
16912,2009-12-09 12:32:00,2010-02-21 12:36:00,74
16913,2010-02-26 12:06:00,2010-02-26 12:09:00,0
16915,2010-05-19 13:32:00,2010-07-13 09:45:00,54
16916,2010-10-20 12:56:00,2010-11-01 13:41:00,12
16917,2010-03-17 15:24:00,2011-03-08 11:55:00,355
16918,2009-12-03 12:27:00,2010-02-11 13:41:00,70
16919,2010-08-19 15:28:00,2010-08-31 16:11:00,12
16921,2010-04-18 15:34:00,2010-09-23 14:08:00,157
16923,2010-01-31 11:14:00,2010-03-07 11:27:00,35
16924,2011-09-16 12:54:00,2011-10-06 11:41:00,19
16926,2010-07-01 12:57:00,2010-07-13 12:58:00,12
16927,2010-12-13 11:57:00,2011-03-08 13:21:00,85
16928,2010-02-03 12:30:00,2010-09-10 14:31:00,219
16929,2011-07-07 12:39:00,2011-08-04 12:13:00,27
16930,2011-10-02 14:25:00,2011-10-02 14:31:00,0
16931,2010-11-07 13:24:00,2010-11-24 12:42:00,16
16932,2010-05-17 14:15:00,2010-10-12 14:14:00,147
16933,2009-12-09 15:03:00,2010-01-20 14:05:00,41
16934,2010-03-28 12:43:00,2010-05-30 12:44:00,63
16935,2010-10-14 13:09:00,2010-11-15 13:06:00,31
16936,2010-11-19 11:54:00,2011-11-14 11:04:00,359
16938,2010-02-17 14:47:00,2010-05-04 14:07:00,75
16939,2010-02-28 13:33:00,2010-03-28 12:44:00,27
16940,2009-12-08 13:08:00,2010-02-16 12:50:00,69
16942,2011-04-26 11:59:00,2011-05-04 12:20:00,8
16943,2011-01-25 14:00:00,2011-03-23 15:19:00,57
16945,2009-12-09 11:33:00,2009-12-17 12:42:00,8
16946,2010-03-02 10:49:00,2010-03-10 10:42:00,7
16947,2010-03-03 10:54:00,2010-05-27 13:25:00,85
16948,2010-02-21 13:48:00,2010-05-10 09:50:00,77
16949,2011-01-27 12:11:00,2011-03-30 12:24:00,62
16950,2010-01-24 11:26:00,2010-02-28 12:21:00,35
16951,2011-02-08 14:58:00,2011-07-26 11:38:00,167
16952,2009-12-11 13:52:00,2010-09-07 14:31:00,270
16954,2010-01-18 14:49:00,2010-02-12 12:51:00,24
16955,2010-01-31 11:38:00,2010-06-03 12:36:00,123
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,42
16960,2010-03-02 13:36:00,2010-06-01 11:27:00,90
16961,2010-06-25 14:36:00,2010-11-16 16:37:00,144
16964,2009-12-06 12:51:00,2009-12-06 12:53:00,0
16966,2011-04-13 14:17:00,2011-05-19 15:24:00,36
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,103
16969,2011-06-01 12:10:00,2011-07-28 13:54:00,57
16972,2010-09-09 11:20:00,2010-11-22 10:59:00,73
16974,2010-05-24 10:43:00,2010-07-05 10:18:00,41
16975,2010-07-22 11:38:00,2010-08-31 08:43:00,39
16977,2010-03-18 11:06:00,2010-05-02 10:38:00,44
16978,2010-02-11 16:27:00,2010-02-11 16:33:00,0
16979,2010-09-15 14:30:00,2010-10-24 11:39:00,38
16980,2010-10-07 14:05:00,2011-02-21 12:58:00,136
16983,2010-09-19 12:38:00,2010-10-24 13:35:00,35
16984,2010-03-07 15:34:00,2010-03-24 15:36:00,17
16985,2009-12-10 13:34:00,2009-12-14 16:00:00,4
16986,2010-02-04 14:46:00,2010-02-04 14:48:00,0
16987,2009-12-02 14:34:00,2009-12-16 16:04:00,14
16988,2010-11-25 09:22:00,2011-12-04 16:02:00,374
16989,2011-07-12 09:11:00,2011-09-02 13:55:00,52
16990,2010-10-13 11:42:00,2011-05-05 08:30:00,203
16992,2010-02-11 12:36:00,2010-06-21 13:28:00,130
16993,2010-05-12 13:55:00,2010-09-02 12:16:00,112
16996,2010-10-18 12:24:00,2010-11-03 12:36:00,16
16997,2011-01-18 11:51:00,2011-02-03 15:17:00,16
16998,2010-09-21 14:39:00,2011-02-08 15:42:00,140
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,50
17000,2010-10-27 14:16:00,2010-11-08 13:35:00,11
17001,2010-03-25 12:41:00,2010-06-27 14:38:00,94
17002,2010-03-08 15:46:00,2010-03-08 15:48:00,0
17003,2010-05-10 11:20:00,2010-10-12 16:08:00,155
17004,2010-10-11 15:43:00,2010-11-12 13:17:00,31
17005,2010-04-30 10:55:00,2010-08-26 10:57:00,118
17006,2010-03-05 13:33:00,2010-10-06 16:17:00,215
17007,2010-09-28 13:51:00,2010-12-17 13:57:00,80
17011,2010-02-26 09:47:00,2010-03-02 13:50:00,4
17014,2011-10-04 11:36:00,2011-11-07 14:51:00,34
17015,2011-06-07 13:19:00,2011-09-29 17:36:00,114
17017,2009-12-03 13:22:00,2010-06-16 10:29:00,194
17018,2009-12-05 10:27:00,2010-01-08 09:38:00,33
17019,2009-12-02 11:52:00,2010-03-24 12:33:00,112
17020,2010-03-03 12:27:00,2010-06-15 13:06:00,104
17021,2010-04-29 20:05:00,2010-05-05 12:42:00,5
17022,2010-10-03 10:27:00,2011-11-08 17:09:00,401
17023,2010-01-11 15:09:00,2010-08-10 10:22:00,210
17024,2011-07-05 09:31:00,2011-09-01 15:21:00,58
17025,2010-03-08 13:37:00,2010-10-25 15:30:00,231
17026,2010-10-18 15:22:00,2010-12-05 12:47:00,47
17027,2009-12-10 12:10:00,2010-02-24 13:54:00,76
17028,2009-12-18 14:28:00,2010-02-24 09:50:00,67
17029,2010-02-14 10:19:00,2010-03-10 13:34:00,24
17031,2010-05-07 14:52:00,2010-06-07 15:39:00,31
17032,2009-12-10 15:36:00,2010-01-14 15:47:00,35
17033,2010-11-07 12:55:00,2010-12-15 13:21:00,38
17034,2010-07-14 12:55:00,2010-10-26 14:00:00,104
17035,2009-12-03 10:37:00,2010-04-27 14:11:00,145
17038,2010-10-20 16:04:00,2011-11-09 13:50:00,384
17040,2010-06-07 15:08:00,2011-07-25 10:19:00,412
17041,2010-04-18 14:25:00,2010-04-18 14:28:00,0
17042,2011-04-06 14:53:00,2011-05-27 10:15:00,50
17043,2009-12-09 15:20:00,2010-05-18 13:36:00,159
17044,2009-12-07 12:25:00,2010-03-10 10:53:00,92
17045,2010-10-06 14:52:00,2010-11-28 13:09:00,52
17046,2010-03-29 13:46:00,2010-08-12 12:37:00,135
17047,2009-12-08 08:48:00,2010-04-08 14:28:00,121
17048,2010-01-18 13:55:00,2010-04-12 17:23:00,84
17049,2010-03-04 10:23:00,2010-03-31 14:03:00,27
17050,2010-01-26 14:54:00,2010-02-28 11:33:00,32
17051,2010-03-21 14:55:00,2010-05-02 15:31:00,42
17054,2011-04-08 13:14:00,2011-04-18 14:32:00,10
17058,2011-04-14 09:18:00,2011-05-24 13:50:00,40
17059,2010-01-26 14:43:00,2010-03-09 15:22:00,42
17061,2011-04-21 13:29:00,2011-04-21 14:37:00,0
17062,2010-09-26 11:57:00,2010-11-07 11:55:00,41
17063,2009-12-01 12:36:00,2010-03-08 08:45:00,96
17064,2011-01-16 16:10:00,2011-06-10 10:26:00,144
17065,2010-03-12 11:40:00,2010-03-12 11:41:00,0
17067,2009-12-08 12:03:00,2009-12-08 12:04:00,0
17068,2010-03-28 14:26:00,2010-04-11 14:11:00,13
17069,2009-12-03 12:27:00,2010-05-06 15:05:00,154
17070,2010-10-25 15:57:00,2011-08-17 17:01:00,296
17071,2010-01-24 13:05:00,2010-06-07 09:43:00,133
17073,2011-08-22 14:37:00,2011-09-18 16:04:00,27
17075,2009-12-14 11:24:00,2010-01-26 13:46:00,43
17076,2009-12-04 12:12:00,2010-03-11 13:19:00,97
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,0
17080,2010-07-01 16:03:00,2010-07-05 13:15:00,3
17081,2010-02-22 13:19:00,2010-05-23 12:56:00,89
17082,2009-12-15 11:25:00,2009-12-15 11:26:00,0
17083,2010-02-09 11:46:00,2010-03-31 15:42:00,50
17084,2010-11-08 14:20:00,2011-11-04 14:49:00,361
17085,2009-12-06 12:16:00,2009-12-13 11:49:00,6
17086,2011-10-07 11:22:00,2011-10-21 13:27:00,14
17088,2011-03-31 09:48:00,2011-06-10 09:23:00,70
17090,2010-07-19 16:02:00,2010-07-19 16:06:00,0
17091,2009-12-16 15:45:00,2010-02-15 10:56:00,60
17092,2010-02-02 16:42:00,2010-05-12 16:42:00,99
17094,2010-10-12 10:48:00,2011-01-21 13:09:00,101
17095,2009-12-15 12:32:00,2010-03-18 13:28:00,93
17096,2010-06-02 14:48:00,2010-06-27 15:50:00,25
17097,2010-10-05 14:09:00,2010-12-09 14:55:00,65
17098,2010-06-17 10:30:00,2010-10-29 11:51:00,134
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,0
17101,2010-06-07 15:12:00,2010-10-14 16:09:00,129
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,147
17107,2010-01-31 15:47:00,2010-06-03 19:05:00,123
17109,2010-07-30 12:42:00,2010-10-29 15:56:00,91
17110,2010-04-08 13:32:00,2010-07-07 12:21:00,89
17111,2010-10-10 15:21:00,2011-10-23 15:59:00,378
17113,2010-01-11 10:14:00,2010-01-11 10:15:00,0
17114,2011-01-09 11:39:00,2011-02-15 13:50:00,37
17115,2009-12-05 12:13:00,2010-01-28 15:17:00,54
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,56
17122,2010-07-28 09:34:00,2010-10-26 12:39:00,90
17123,2010-05-16 11:52:00,2010-09-26 12:06:00,133
17126,2010-08-31 13:41:00,2010-10-03 13:47:00,33
17127,2009-12-04 15:18:00,2010-06-24 10:25:00,201
17131,2011-09-25 12:42:00,2011-10-23 15:07:00,28
17132,2010-08-08 13:49:00,2010-09-13 16:31:00,36
17133,2010-03-21 12:31:00,2010-04-11 11:22:00,20
17134,2010-09-23 18:32:00,2011-03-20 11:56:00,177
17135,2010-05-09 16:03:00,2010-08-08 14:57:00,90
17137,2010-01-31 12:27:00,2010-01-31 12:32:00,0
17138,2010-02-04 14:19:00,2010-03-09 10:18:00,32
17139,2010-01-11 11:31:00,2010-02-11 08:51:00,30
17141,2010-01-24 14:19:00,2010-01-24 14:24:00,0
17142,2010-01-24 15:23:00,2010-06-24 13:01:00,150
17143,2010-07-12 13:26:00,2010-10-18 15:27:00,98
17144,2011-09-16 12:50:00,2011-12-08 17:57:00,83
17145,2010-02-19 12:07:00,2010-07-06 16:14:00,137
17146,2010-02-02 09:39:00,2010-04-14 14:20:00,71
17147,2010-01-11 09:38:00,2010-03-23 13:52:00,71
17150,2009-12-06 10:51:00,2009-12-17 10:08:00,10
17152,2010-10-10 12:40:00,2011-03-21 16:20:00,162
17155,2009-12-03 11:34:00,2009-12-08 12:46:00,5
17157,2009-12-04 13:00:00,2009-12-08 19:00:00,4
17158,2010-03-07 15:50:00,2010-06-10 10:38:00,94
17159,2010-03-04 14:53:00,2010-08-19 11:48:00,167
17160,2009-12-04 10:57:00,2010-01-22 09:44:00,48
17162,2011-02-07 12:27:00,2011-03-07 14:45:00,28
17163,2010-02-02 10:39:00,2010-09-20 10:08:00,229
17164,2011-03-11 14:26:00,2011-05-11 09:28:00,60
17165,2009-12-11 09:18:00,2010-01-12 15:50:00,32
17166,2011-05-20 08:18:00,2011-11-01 09:46:00,165
17167,2010-09-20 14:02:00,2010-10-18 11:42:00,27
17169,2010-05-10 13:00:00,2011-06-09 13:16:00,395
17170,2010-11-15 16:23:00,2010-11-30 15:55:00,14
17171,2010-02-16 12:02:00,2011-02-23 16:37:00,372
17172,2009-12-13 11:46:00,2010-10-05 12:02:00,296
17173,2011-07-31 15:26:00,2011-08-15 10:28:00,14
17175,2011-02-16 14:56:00,2011-06-12 12:08:00,115
17176,2010-01-31 15:49:00,2010-07-01 12:11:00,150
17179,2010-05-26 11:22:00,2010-10-13 11:10:00,139
17180,2010-01-21 17:43:00,2010-03-15 14:01:00,52
17181,2010-04-23 11:21:00,2010-12-01 12:38:00,222
17182,2009-12-21 15:22:00,2010-10-13 10:09:00,295
17183,2011-08-26 15:25:00,2011-10-16 15:32:00,51
17184,2009-12-09 14:17:00,2010-05-19 14:24:00,161
17185,2010-04-20 13:49:00,2010-04-20 13:52:00,0
17186,2011-10-10 12:52:00,2011-10-24 10:20:00,13
17187,2010-07-01 14:38:00,2011-04-27 12:39:00,299
17188,2009-12-08 19:16:00,2010-01-11 15:33:00,33
17189,2009-12-02 11:45:00,2009-12-16 12:16:00,14
17190,2010-03-05 13:21:00,2010-06-08 12:02:00,94
17191,2009-12-01 16:34:00,2010-01-29 13:53:00,58
17193,2009-12-02 10:02:00,2010-11-18 16:57:00,351
17194,2010-06-27 13:16:00,2010-12-14 12:06:00,169
17198,2010-12-03 14:54:00,2010-12-09 13:34:00,5
17200,2010-02-25 13:23:00,2010-02-25 13:24:00,0
17201,2010-02-10 12:26:00,2010-06-08 11:50:00,117
17203,2010-11-16 12:52:00,2010-11-16 12:58:00,0
17204,2010-06-10 11:37:00,2010-09-27 12:21:00,109
17205,2010-05-24 15:36:00,2010-10-19 16:11:00,148
17209,2009-12-03 11:10:00,2009-12-11 11:41:00,8
17211,2009-12-13 13:17:00,2009-12-20 12:28:00,6
17212,2010-08-10 09:22:00,2010-09-07 15:46:00,28
17213,2009-12-15 10:28:00,2009-12-21 12:38:00,6
17214,2010-12-15 15:14:00,2011-02-03 14:41:00,49
17217,2010-03-30 13:35:00,2011-04-19 17:19:00,385
17218,2010-01-25 16:12:00,2010-03-15 16:13:00,49
17219,2010-10-19 11:29:00,2011-11-08 11:25:00,384
17220,2010-01-20 11:57:00,2010-01-20 12:05:00,0
17221,2010-04-11 15:34:00,2010-04-11 15:38:00,0
17222,2010-01-10 15:24:00,2010-03-01 16:35:00,50
17223,2010-11-29 17:19:00,2010-12-06 14:08:00,6
17226,2010-02-12 14:31:00,2010-09-21 10:10:00,220
17227,2010-01-15 15:05:00,2010-03-17 15:20:00,61
17228,2010-03-12 11:54:00,2010-05-02 14:28:00,51
17229,2011-07-20 12:38:00,2011-09-04 13:56:00,46
17230,2009-12-08 13:41:00,2009-12-11 10:58:00,2
17231,2009-12-07 16:38:00,2009-12-20 12:04:00,12
17232,2011-11-25 12:24:00,2011-12-07 12:21:00,11
17233,2009-12-15 12:03:00,2010-09-17 13:20:00,276
17235,2010-06-04 17:01:00,2010-07-14 13:16:00,39
17236,2010-03-07 13:00:00,2010-03-21 12:56:00,13
17237,2010-11-23 11:45:00,2010-11-29 11:51:00,6
17238,2009-12-01 10:59:00,2009-12-11 11:10:00,10
17239,2010-07-01 10:53:00,2010-10-10 13:24:00,101
17241,2010-02-15 14:47:00,2010-03-01 10:36:00,13
17242,2010-01-24 10:27:00,2010-05-06 13:19:00,102
17243,2009-12-01 15:36:00,2009-12-04 14:37:00,2
17244,2009-12-06 11:27:00,2010-11-21 13:42:00,350
17245,2010-01-19 15:39:00,2011-05-19 10:43:00,484
17246,2009-12-01 17:45:00,2010-06-11 12:36:00,191
17248,2010-08-15 11:55:00,2011-08-11 13:34:00,361
17250,2011-03-23 16:45:00,2011-12-06 12:15:00,257
17251,2009-12-15 10:36:00,2010-11-22 10:42:00,342
17252,2011-06-06 16:41:00,2011-08-15 09:45:00,69
17254,2010-11-03 14:00:00,2011-11-24 14:09:00,386
17255,2010-09-19 15:53:00,2010-11-14 14:56:00,55
17256,2010-04-18 13:40:00,2010-04-18 13:42:00,0
17257,2010-09-29 12:49:00,2010-09-29 12:51:00,0
17258,2010-02-12 15:51:00,2010-11-08 12:37:00,268
17259,2010-02-22 13:38:00,2010-06-28 13:52:00,126
17262,2009-12-15 11:26:00,2010-04-28 15:06:00,134
17265,2011-06-12 12:00:00,2011-07-24 10:49:00,41
17266,2010-03-09 10:42:00,2010-07-28 16:39:00,141
17267,2011-08-04 17:19:00,2011-08-04 17:22:00,0
17268,2009-12-08 11:46:00,2010-03-16 13:25:00,98
17270,2009-12-07 17:18:00,2010-08-27 14:09:00,262
17272,2011-03-22 12:05:00,2011-05-24 13:46:00,63
17274,2010-11-09 12:06:00,2011-11-04 13:16:00,360
17277,2011-01-21 12:37:00,2011-04-26 12:47:00,95
17278,2010-05-23 13:49:00,2011-04-12 13:10:00,323
17281,2010-02-04 13:00:00,2010-04-06 12:40:00,60
17282,2010-06-09 12:07:00,2010-09-09 19:23:00,92
17284,2010-11-15 17:14:00,2011-01-07 14:31:00,52
17285,2010-02-14 14:10:00,2010-03-21 13:38:00,34
17286,2010-11-04 13:43:00,2010-11-04 13:52:00,0
17287,2009-12-03 12:45:00,2009-12-03 12:50:00,0
17288,2010-11-10 14:44:00,2010-11-14 13:33:00,3
17289,2010-03-08 12:52:00,2010-03-12 11:48:00,3
17290,2009-12-13 13:28:00,2010-03-26 13:13:00,102
17292,2010-05-09 14:52:00,2010-08-24 17:14:00,107
17293,2009-12-03 15:09:00,2009-12-11 13:36:00,7
17294,2010-02-08 14:21:00,2010-02-08 16:12:00,0
17295,2011-10-06 12:22:00,2011-11-11 10:43:00,35
17298,2010-03-08 08:56:00,2010-08-03 12:51:00,148
17299,2010-08-15 16:00:00,2010-09-26 13:40:00,41
17300,2010-08-15 11:02:00,2010-11-14 10:56:00,90
17301,2010-03-25 13:16:00,2011-11-18 13:43:00,603
17302,2011-02-07 10:14:00,2011-05-15 11:29:00,97
17306,2010-11-01 11:38:00,2010-11-11 12:44:00,10
17307,2010-01-19 16:38:00,2010-01-20 12:17:00,0
17308,2010-09-13 09:35:00,2010-11-11 13:19:00,59
17309,2010-02-04 15:49:00,2010-11-23 13:47:00,291
17310,2010-06-23 11:38:00,2010-11-17 16:00:00,147
17311,2010-02-03 12:38:00,2010-05-28 09:36:00,113
17312,2011-07-03 13:12:00,2011-07-07 20:07:00,4
17314,2009-12-03 11:25:00,2010-01-31 11:43:00,59
17315,2010-09-27 12:45:00,2010-11-01 13:26:00,35
17317,2011-09-11 12:45:00,2011-10-18 09:07:00,36
17320,2010-01-21 16:29:00,2010-07-19 15:17:00,178
17321,2010-05-11 12:10:00,2010-06-02 13:12:00,22
17322,2009-12-03 11:46:00,2010-10-20 13:29:00,321
17323,2010-01-10 11:58:00,2010-02-25 19:39:00,46
17324,2009-12-18 15:29:00,2010-03-01 13:22:00,72
17325,2010-03-08 11:31:00,2010-10-25 09:20:00,230
17326,2010-06-28 14:05:00,2010-10-27 15:38:00,121
17327,2010-05-26 11:20:00,2010-10-26 09:54:00,152
17329,2009-12-03 16:09:00,2009-12-08 16:43:00,5
17330,2010-03-02 09:20:00,2010-06-13 12:34:00,103
17332,2010-02-21 14:41:00,2010-03-14 12:24:00,20
17334,2010-10-29 12:16:00,2011-02-04 09:03:00,97
17335,2010-01-24 11:15:00,2010-11-21 10:17:00,300
17337,2011-02-02 17:06:00,2011-04-03 15:07:00,59
17338,2010-03-10 16:09:00,2010-05-24 14:17:00,74
17339,2010-07-18 13:08:00,2010-12-09 14:44:00,144
17340,2010-02-14 14:54:00,2010-03-21 16:02:00,35
17341,2010-06-17 18:17:00,2010-06-17 18:22:00,0
17342,2010-02-08 09:16:00,2010-02-16 16:50:00,8
17343,2009-12-03 18:30:00,2010-01-18 10:29:00,45
17344,2009-12-11 12:31:00,2011-10-24 12:56:00,682
17345,2009-12-01 16:17:00,2010-05-05 14:31:00,154
17346,2010-04-18 12:18:00,2010-04-28 13:53:00,10
17348,2010-03-10 12:13:00,2010-04-27 10:48:00,47
17349,2010-03-18 14:26:00,2010-06-18 14:08:00,91
17350,2010-02-01 15:38:00,2010-06-10 10:23:00,128
17351,2009-12-10 18:43:00,2010-01-20 14:36:00,40
17353,2010-03-25 12:52:00,2010-08-05 08:54:00,132
17354,2010-10-07 13:22:00,2010-10-07 13:28:00,0
17356,2010-01-20 12:14:00,2010-03-18 10:52:00,56
17357,2011-11-15 16:29:00,2011-11-15 16:30:00,0
17358,2010-02-24 16:42:00,2010-10-24 10:56:00,241
17359,2010-03-01 14:48:00,2011-11-28 14:37:00,636
