customer_id,first_purchase_date,last_purchase_date,sales_invoices,active_purchase_months,gross_sales,units_purchased,customer_lifetime_days,average_order_value,customer_status
16870,2010-08-27 13:53:00,2010-08-27 13:53:00,1,1,450.16,278,0,450.16,One-Time Customer
16871,2011-03-14 10:31:00,2011-11-17 19:27:00,6,4,2812.34,1253,248,468.72333333333336,Repeat Customer
16872,2010-09-02 17:36:00,2011-09-23 16:05:00,6,5,1213.13,1079,385,202.18833333333336,Repeat Customer
16873,2010-02-09 14:17:00,2011-12-05 12:05:00,12,11,14617.39,8601,663,1218.1158333333333,Repeat Customer
16874,2010-11-25 13:08:00,2010-11-25 13:08:00,1,1,209.89000000000001,78,0,209.89000000000001,One-Time Customer
16875,2010-01-05 09:16:00,2011-10-03 13:39:00,11,9,4234.53,2099,636,384.9572727272727,Repeat Customer
16876,2010-11-01 11:59:00,2010-11-01 11:59:00,1,1,136.01,181,0,136.01,One-Time Customer
16877,2011-05-15 16:13:00,2011-11-27 13:47:00,6,4,846.62,458,195,141.10333333333332,Repeat Customer
16878,2011-09-16 17:39:00,2011-09-16 17:39:00,1,1,13.3,12,0,13.3,One-Time Customer
16880,2010-08-03 13:54:00,2011-11-09 11:33:00,8,6,1813.21,904,462,226.65125,Repeat Customer
16881,2011-10-04 10:33:00,2011-10-04 10:33:00,1,1,432.0,600,0,432.0,One-Time Customer
16882,2011-01-26 17:43:00,2011-10-04 10:42:00,3,3,705.12,424,250,235.04,Repeat Customer
16883,2009-12-04 12:07:00,2011-06-05 12:51:00,19,8,2246.06,1016,548,118.21368421052631,Repeat Customer
16884,2010-05-18 12:00:00,2011-11-02 11:52:00,4,3,1070.97,520,532,267.7425,Repeat Customer
16885,2010-11-19 12:51:00,2011-11-24 13:40:00,4,4,683.35,357,370,170.8375,Repeat Customer
16886,2010-09-09 15:08:00,2010-09-09 15:08:00,1,1,134.0,48,0,134.0,One-Time Customer
16887,2009-12-01 13:41:00,2011-11-04 14:07:00,3,3,658.17,423,703,219.39,Repeat Customer
16888,2010-01-07 13:07:00,2010-11-04 12:39:00,3,3,434.2,145,300,144.73333333333332,Repeat Customer
16889,2010-05-23 10:46:00,2011-05-29 11:05:00,6,6,2526.65,1611,371,421.10833333333335,Repeat Customer
16890,2010-05-06 16:27:00,2010-08-20 11:23:00,3,2,277.91,241,105,92.63666666666667,Repeat Customer
16891,2009-12-04 12:37:00,2011-12-08 11:15:00,11,10,1727.94,652,733,157.08545454545455,Repeat Customer
16892,2009-12-08 14:20:00,2011-12-08 13:18:00,7,5,754.75,367,729,107.82142857142857,Repeat Customer
16893,2010-11-28 15:14:00,2010-12-08 12:06:00,2,2,249.47,116,9,124.735,Repeat Customer
16894,2010-06-22 14:21:00,2010-07-25 15:43:00,3,2,1306.96,503,33,435.65333333333336,Repeat Customer
16895,2010-02-12 11:07:00,2011-10-06 12:15:00,5,5,1102.9,421,601,220.58,Repeat Customer
16896,2010-06-02 15:40:00,2010-06-02 15:40:00,1,1,103.95,18,0,103.95,One-Time Customer
16897,2011-01-30 11:52:00,2011-02-13 15:02:00,2,2,289.78,73,14,144.89,Repeat Customer
16898,2010-05-12 12:18:00,2011-11-13 15:44:00,5,5,885.21,695,550,177.042,Repeat Customer
16899,2010-11-07 15:00:00,2011-12-02 12:03:00,8,7,1695.77,811,389,211.97125,Repeat Customer
16900,2011-10-07 13:17:00,2011-11-23 10:32:00,3,2,882.16,832,46,294.05333333333334,Repeat Customer
16901,2009-12-10 16:30:00,2009-12-10 16:30:00,1,1,204.26,42,0,204.26,One-Time Customer
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,1,1706.88,629,0,1706.88,One-Time Customer
16903,2010-10-20 14:42:00,2011-11-10 15:32:00,3,3,1041.75,717,386,347.25,Repeat Customer
16904,2010-10-24 16:03:00,2011-12-05 13:10:00,20,12,4656.56,2596,406,232.82800000000003,Repeat Customer
16905,2009-12-10 20:04:00,2011-12-04 14:01:00,17,14,4704.27,1911,723,276.7217647058824,Repeat Customer
16906,2010-05-13 13:23:00,2011-09-19 11:49:00,7,6,1410.07,589,493,201.4385714285714,Repeat Customer
16907,2010-07-01 17:30:00,2011-11-10 18:04:00,9,9,1470.89,451,497,163.43222222222224,Repeat Customer
16908,2009-12-17 13:35:00,2009-12-17 13:35:00,1,1,252.59,61,0,252.59,One-Time Customer
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,1,379.14,436,0,379.14,One-Time Customer
16910,2011-09-09 14:14:00,2011-12-05 12:51:00,8,4,1508.96,884,86,188.62,Repeat Customer
16911,2010-02-16 16:12:00,2010-03-14 12:18:00,2,2,255.25,161,25,127.625,Repeat Customer
16912,2009-12-09 12:32:00,2011-11-11 12:18:00,15,10,4460.51,1689,701,297.36733333333336,Repeat Customer
16913,2010-02-26 12:06:00,2011-02-22 12:56:00,3,2,423.91,229,361,141.30333333333334,Repeat Customer
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,1,183.76,112,0,183.76,One-Time Customer
16915,2010-05-19 13:32:00,2011-11-30 16:39:00,11,11,1543.18,190,560,140.2890909090909,Repeat Customer
16916,2010-10-20 12:56:00,2011-11-16 12:08:00,4,4,896.12,647,391,224.03,Repeat Customer
16917,2010-03-17 15:24:00,2011-03-08 11:55:00,2,2,1851.88,792,355,925.94,Repeat Customer
16918,2009-12-03 12:27:00,2011-10-21 12:50:00,16,12,3206.54,2066,687,200.40875,Repeat Customer
16919,2010-08-19 15:28:00,2011-07-06 13:35:00,24,9,4909.66,2333,320,204.56916666666666,Repeat Customer
16920,2010-10-24 14:07:00,2010-10-24 14:07:00,1,1,355.45,81,0,355.45,One-Time Customer
16921,2010-04-18 15:34:00,2011-10-09 16:22:00,3,3,409.21,275,539,136.40333333333334,Repeat Customer
16922,2010-05-16 11:24:00,2010-05-16 11:24:00,1,1,611.08,281,0,611.08,One-Time Customer
16923,2010-01-31 11:14:00,2011-11-27 13:00:00,32,18,13157.130000000001,6190,665,411.16031250000003,Repeat Customer
16924,2011-09-16 12:54:00,2011-11-18 12:53:00,3,3,829.89,467,62,276.63,Repeat Customer
16925,2010-06-17 15:03:00,2010-06-17 15:03:00,1,1,125.65,123,0,125.65,One-Time Customer
16926,2010-07-01 12:57:00,2010-12-03 13:42:00,5,4,1169.61,197,155,233.92199999999997,Repeat Customer
16927,2010-12-13 11:57:00,2011-08-16 11:10:00,3,3,543.05,993,245,181.01666666666665,Repeat Customer
16928,2010-02-03 12:30:00,2011-09-20 15:10:00,26,13,3798.08,2563,594,146.07999999999998,Repeat Customer
16929,2011-07-07 12:39:00,2011-12-06 08:37:00,7,5,1295.39,929,151,185.0557142857143,Repeat Customer
16930,2011-10-02 14:25:00,2011-11-13 16:13:00,3,2,378.89,339,42,126.29666666666667,Repeat Customer
16931,2010-11-07 13:24:00,2011-12-04 13:15:00,23,14,5032.22,3357,391,218.79217391304348,Repeat Customer
16932,2010-05-17 14:15:00,2011-10-17 14:12:00,3,3,412.55,217,517,137.51666666666668,Repeat Customer
16933,2009-12-09 15:03:00,2011-12-08 12:54:00,9,8,3099.3,1533,728,344.3666666666667,Repeat Customer
16934,2010-03-28 12:43:00,2011-10-16 12:40:00,6,5,2083.14,936,566,347.19,Repeat Customer
16935,2010-10-14 13:09:00,2010-11-23 09:16:00,3,2,530.86,273,39,176.95333333333335,Repeat Customer
16936,2010-11-19 11:54:00,2011-11-14 11:04:00,2,2,548.29,339,359,274.145,Repeat Customer
16937,2010-07-28 17:56:00,2010-07-28 17:56:00,1,1,196.25,123,0,196.25,One-Time Customer
16938,2010-02-17 14:47:00,2011-12-01 10:20:00,9,8,6995.360000000001,5041,651,777.2622222222222,Repeat Customer
16939,2010-02-28 13:33:00,2010-08-08 12:24:00,3,3,433.85,229,160,144.61666666666667,Repeat Customer
16940,2009-12-08 13:08:00,2011-10-18 13:15:00,8,8,6427.66,4503,679,803.4575,Repeat Customer
16941,2010-04-07 11:13:00,2010-04-07 11:13:00,1,1,33.0,12,0,33.0,One-Time Customer
16942,2011-04-26 11:59:00,2011-11-27 12:40:00,9,5,1904.99,805,215,211.66555555555556,Repeat Customer
16943,2011-01-25 14:00:00,2011-05-12 11:57:00,3,3,816.73,145,106,272.24333333333334,Repeat Customer
16944,2010-04-09 11:03:00,2010-04-09 11:03:00,1,1,101.36,27,0,101.36,One-Time Customer
16945,2009-12-09 11:33:00,2011-11-18 11:39:00,33,19,8548.16,5889,709,259.0351515151515,Repeat Customer
16946,2010-03-02 10:49:00,2010-11-21 14:06:00,5,4,1222.04,509,264,244.408,Repeat Customer
16947,2010-03-03 10:54:00,2011-04-18 09:38:00,4,4,946.71,654,410,236.6775,Repeat Customer
16948,2010-02-21 13:48:00,2011-07-24 12:46:00,7,7,868.77,2091,517,124.11,Repeat Customer
16949,2011-01-27 12:11:00,2011-12-06 11:07:00,6,6,1286.27,791,312,214.37833333333333,Repeat Customer
16950,2010-01-24 11:26:00,2011-10-14 09:06:00,10,10,3533.77,2424,627,353.377,Repeat Customer
16951,2011-02-08 14:58:00,2011-07-28 12:05:00,3,2,1277.75,1318,169,425.9166666666667,Repeat Customer
16952,2009-12-11 13:52:00,2011-08-22 13:03:00,5,3,795.83,343,618,159.166,Repeat Customer
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,1,20.8,10,0,20.8,One-Time Customer
16954,2010-01-18 14:49:00,2011-12-09 09:46:00,20,15,6081.88,4086,689,304.094,Repeat Customer
16955,2010-01-31 11:38:00,2011-06-08 10:36:00,6,5,1120.31,723,492,186.71833333333333,Repeat Customer
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,1,1,308.74,114,0,308.74,One-Time Customer
16957,2011-03-03 09:25:00,2011-04-14 13:56:00,2,2,416.64,172,42,208.32,Repeat Customer
16958,2010-09-30 14:25:00,2010-09-30 14:25:00,1,1,778.49,514,0,778.49,One-Time Customer
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,1,1,117.35000000000001,49,0,117.35000000000001,One-Time Customer
16960,2010-03-02 13:36:00,2011-11-01 11:35:00,8,6,1988.93,1489,608,248.61625,Repeat Customer
16961,2010-06-25 14:36:00,2011-08-15 13:46:00,3,3,794.56,482,415,264.8533333333333,Repeat Customer
16962,2010-10-26 11:36:00,2010-10-26 11:36:00,1,1,251.04,158,0,251.04,One-Time Customer
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,1,110.55000000000001,35,0,110.55000000000001,One-Time Customer
16964,2009-12-06 12:51:00,2009-12-06 12:53:00,2,1,207.85,49,0,103.925,Repeat Customer
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,1,192.07,243,0,192.07,One-Time Customer
16966,2011-04-13 14:17:00,2011-12-01 13:40:00,7,6,2154.97,1981,231,307.8528571428571,Repeat Customer
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,1,319.02,333,0,319.02,One-Time Customer
16968,2011-08-24 10:51:00,2011-12-05 15:02:00,2,2,439.43,326,103,219.715,Repeat Customer
16969,2011-06-01 12:10:00,2011-10-31 13:12:00,3,3,650.41,816,152,216.8033333333333,Repeat Customer
16970,2010-03-23 13:50:00,2010-03-23 13:50:00,1,1,71.4,12,0,71.4,One-Time Customer
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,1,357.21,72,0,357.21,One-Time Customer
16972,2010-09-09 11:20:00,2010-11-22 10:59:00,2,2,749.0,183,73,374.5,Repeat Customer
16973,2010-11-18 13:56:00,2010-11-18 13:56:00,1,1,127.0,60,0,127.0,One-Time Customer
16974,2010-05-24 10:43:00,2010-07-05 10:18:00,2,2,365.5,70,41,182.75,Repeat Customer
16975,2010-07-22 11:38:00,2010-10-12 17:53:00,3,3,926.12,586,82,308.70666666666665,Repeat Customer
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,1,251.51999999999998,88,0,251.51999999999998,One-Time Customer
16977,2010-03-18 11:06:00,2010-11-09 13:17:00,4,3,496.0,142,236,124.0,Repeat Customer
16978,2010-02-11 16:27:00,2011-09-23 12:50:00,3,2,768.88,285,588,256.29333333333335,Repeat Customer
16979,2010-09-15 14:30:00,2011-12-06 12:21:00,9,8,2859.74,1451,446,317.74888888888887,Repeat Customer
16980,2010-10-07 14:05:00,2011-03-29 16:36:00,3,3,1422.83,990,173,474.27666666666664,Repeat Customer
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,1,384.06,182,0,384.06,One-Time Customer
16983,2010-09-19 12:38:00,2011-11-27 12:10:00,11,9,3490.53,2315,433,317.3209090909091,Repeat Customer
16984,2010-03-07 15:34:00,2011-09-12 13:43:00,9,8,10350.53,5127,553,1150.058888888889,Repeat Customer
16985,2009-12-10 13:34:00,2011-11-22 13:33:00,23,15,10923.16,3103,711,474.92,Repeat Customer
16986,2010-02-04 14:46:00,2011-11-10 11:55:00,11,5,4888.75,2539,643,444.4318181818182,Repeat Customer
16987,2009-12-02 14:34:00,2011-12-06 17:26:00,11,7,2499.45,670,734,227.22272727272727,Repeat Customer
16988,2010-11-25 09:22:00,2011-12-04 16:02:00,2,2,382.67,158,374,191.335,Repeat Customer
16989,2011-07-12 09:11:00,2011-12-02 16:39:00,6,5,1133.25,1233,143,188.875,Repeat Customer
16990,2010-10-13 11:42:00,2011-05-05 08:30:00,2,2,344.0,200,203,172.0,Repeat Customer
16991,2010-10-14 14:08:00,2010-10-14 14:08:00,1,1,1041.21,793,0,1041.21,One-Time Customer
16992,2010-02-11 12:36:00,2011-11-29 11:50:00,13,10,5476.5,2061,655,421.2692307692308,Repeat Customer
16993,2010-05-12 13:55:00,2010-09-02 12:16:00,2,2,1950.95,285,112,975.475,Repeat Customer
16996,2010-10-18 12:24:00,2011-11-09 16:43:00,9,7,2123.61,919,387,235.95666666666668,Repeat Customer
16997,2011-01-18 11:51:00,2011-02-24 17:28:00,3,2,702.0,360,37,234.0,Repeat Customer
16998,2010-09-21 14:39:00,2011-07-13 09:44:00,5,4,402.0,104,294,80.4,Repeat Customer
16999,2011-09-26 15:43:00,2011-11-16 13:53:00,2,2,484.82,294,50,242.41,Repeat Customer
17000,2010-10-27 14:16:00,2010-11-08 13:35:00,2,2,406.3,305,11,203.15,Repeat Customer
17001,2010-03-25 12:41:00,2011-12-09 09:38:00,19,17,6640.8,3782,623,349.5157894736842,Repeat Customer
17002,2010-03-08 15:46:00,2011-09-15 12:40:00,7,6,2571.55,1265,555,367.36428571428576,Repeat Customer
17003,2010-05-10 11:20:00,2010-11-02 13:15:00,4,3,828.21,494,176,207.0525,Repeat Customer
17004,2010-10-11 15:43:00,2011-10-24 14:25:00,4,4,2324.36,1233,377,581.09,Repeat Customer
17005,2010-04-30 10:55:00,2010-08-26 10:57:00,2,2,622.36,691,118,311.18,Repeat Customer
17006,2010-03-05 13:33:00,2011-12-05 12:09:00,8,6,1635.27,572,639,204.40875,Repeat Customer
17007,2010-09-28 13:51:00,2011-10-20 10:47:00,7,5,1120.1000000000001,717,386,160.01428571428573,Repeat Customer
17008,2010-10-06 15:19:00,2010-10-06 15:19:00,1,1,81.36,24,0,81.36,One-Time Customer
17009,2010-06-06 16:01:00,2010-06-06 16:01:00,1,1,242.06,336,0,242.06,One-Time Customer
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,1,195.36,118,0,195.36,One-Time Customer
17011,2010-02-26 09:47:00,2011-11-09 13:30:00,3,3,671.7,792,621,223.9,Repeat Customer
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,1,360.61,251,0,360.61,One-Time Customer
17014,2011-10-04 11:36:00,2011-12-01 14:09:00,3,3,583.4300000000001,243,58,194.4766666666667,Repeat Customer
17015,2011-06-07 13:19:00,2011-11-11 10:45:00,3,3,1838.6100000000001,1978,156,612.87,Repeat Customer
17016,2010-05-12 12:32:00,2010-05-12 12:32:00,1,1,552.4,309,0,552.4,One-Time Customer
17017,2009-12-03 13:22:00,2011-12-07 09:32:00,29,15,12576.99,9397,733,433.68931034482756,Repeat Customer
17018,2009-12-05 10:27:00,2011-10-30 11:42:00,6,6,2287.7,456,694,381.2833333333333,Repeat Customer
17019,2009-12-02 11:52:00,2011-11-28 13:06:00,11,9,3586.99,2390,726,326.09,Repeat Customer
17020,2010-03-03 12:27:00,2010-06-15 13:06:00,2,2,935.62,860,104,467.81,Repeat Customer
17021,2010-04-29 20:05:00,2010-09-23 20:01:00,6,4,1182.22,992,146,197.03666666666666,Repeat Customer
17022,2010-10-03 10:27:00,2011-11-08 17:09:00,2,2,260.0,180,401,130.0,Repeat Customer
17023,2010-01-11 15:09:00,2010-10-18 15:37:00,3,3,800.1800000000001,530,280,266.7266666666667,Repeat Customer
17024,2011-07-05 09:31:00,2011-10-25 13:47:00,3,3,95.85,69,112,31.95,Repeat Customer
17025,2010-03-08 13:37:00,2011-10-10 09:06:00,5,4,1349.67,885,580,269.934,Repeat Customer
17026,2010-10-18 15:22:00,2011-06-07 14:28:00,3,3,175.83,107,231,58.61000000000001,Repeat Customer
17027,2009-12-10 12:10:00,2011-09-22 12:24:00,9,8,1310.63,645,651,145.62555555555556,Repeat Customer
17028,2009-12-18 14:28:00,2010-05-07 15:33:00,3,3,1593.83,856,140,531.2766666666666,Repeat Customer
17029,2010-02-14 10:19:00,2011-08-21 11:06:00,7,7,2137.3,1265,553,305.3285714285715,Repeat Customer
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,1,146.87,146,0,146.87,One-Time Customer
17031,2010-05-07 14:52:00,2011-11-28 10:23:00,6,6,2773.85,1595,569,462.30833333333334,Repeat Customer
17032,2009-12-10 15:36:00,2010-04-15 14:14:00,5,4,2896.69,1664,125,579.338,Repeat Customer
17033,2010-11-07 12:55:00,2011-09-14 14:34:00,4,4,1332.79,871,311,333.1975,Repeat Customer
17034,2010-07-14 12:55:00,2011-11-23 15:14:00,5,5,1276.42,694,497,255.28400000000002,Repeat Customer
17035,2009-12-03 10:37:00,2011-04-08 11:23:00,4,4,613.59,327,491,153.3975,Repeat Customer
17036,2010-11-21 14:26:00,2010-11-21 14:26:00,1,1,176.9,76,0,176.9,One-Time Customer
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1,1267.32,656,0,1267.32,One-Time Customer
17038,2010-10-20 16:04:00,2011-11-09 13:50:00,2,2,743.17,535,384,371.585,Repeat Customer
17039,2010-04-14 12:56:00,2010-04-14 12:56:00,1,1,1954.99,689,0,1954.99,One-Time Customer
17040,2010-06-07 15:08:00,2011-07-25 10:19:00,2,2,463.25,189,412,231.625,Repeat Customer
17041,2010-04-18 14:25:00,2011-11-13 11:21:00,6,5,1655.2,1303,573,275.8666666666667,Repeat Customer
17042,2011-04-06 14:53:00,2011-12-07 12:26:00,5,5,1036.58,990,244,207.31599999999997,Repeat Customer
17043,2009-12-09 15:20:00,2011-11-07 15:33:00,8,7,2593.65,1616,698,324.20625,Repeat Customer
17044,2009-12-07 12:25:00,2011-11-14 14:28:00,12,8,11962.300000000001,5722,707,996.8583333333335,Repeat Customer
17045,2010-10-06 14:52:00,2011-08-18 17:09:00,5,5,827.6800000000001,294,316,165.536,Repeat Customer
17046,2010-03-29 13:46:00,2011-07-05 14:24:00,5,4,1906.07,1636,463,381.214,Repeat Customer
17047,2009-12-08 08:48:00,2011-09-15 13:27:00,6,5,2289.23,1184,646,381.53833333333336,Repeat Customer
17048,2010-01-18 13:55:00,2011-08-14 11:49:00,7,7,2071.68,1068,572,295.9542857142857,Repeat Customer
17049,2010-03-04 10:23:00,2011-12-07 10:48:00,19,12,9942.53,4273,643,523.291052631579,Repeat Customer
17050,2010-01-26 14:54:00,2011-09-04 13:48:00,10,9,4348.46,2431,585,434.846,Repeat Customer
17051,2010-03-21 14:55:00,2011-05-29 14:13:00,4,4,706.49,507,433,176.6225,Repeat Customer
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,1,399.09,251,0,399.09,One-Time Customer
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,1,498.48,122,0,498.48,One-Time Customer
17054,2011-04-08 13:14:00,2011-11-11 12:56:00,5,4,1356.33,804,216,271.26599999999996,Repeat Customer
17055,2010-09-20 12:21:00,2010-09-20 12:21:00,1,1,232.85000000000002,83,0,232.85000000000002,One-Time Customer
17056,2009-12-01 12:55:00,2009-12-01 12:55:00,1,1,128.60000000000002,26,0,128.60000000000002,One-Time Customer
17057,2010-04-22 19:21:00,2010-04-22 19:21:00,1,1,288.79,122,0,288.79,One-Time Customer
17058,2011-04-14 09:18:00,2011-09-19 10:13:00,3,3,1179.89,592,158,393.2966666666667,Repeat Customer
17059,2010-01-26 14:43:00,2011-11-10 12:27:00,9,9,4864.57,3107,652,540.5077777777777,Repeat Customer
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,1,234.24,216,0,234.24,One-Time Customer
17061,2011-04-21 13:29:00,2011-09-27 11:24:00,11,6,5232.2300000000005,1526,158,475.65727272727275,Repeat Customer
17062,2010-09-26 11:57:00,2011-01-30 11:01:00,6,4,884.71,632,125,147.45166666666668,Repeat Customer
17063,2009-12-01 12:36:00,2011-11-18 16:19:00,13,10,3638.53,1899,717,279.8869230769231,Repeat Customer
17064,2011-01-16 16:10:00,2011-10-12 10:18:00,3,3,855.45,316,268,285.15000000000003,Repeat Customer
17065,2010-03-12 11:40:00,2010-03-12 11:41:00,2,1,194.7,82,0,97.35,Repeat Customer
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,1,1,228.34,93,0,228.34,One-Time Customer
17067,2009-12-08 12:03:00,2009-12-15 08:39:00,3,1,454.54,322,6,151.51333333333335,Repeat Customer
17068,2010-03-28 14:26:00,2011-11-27 13:14:00,47,20,8980.18,4345,608,191.06765957446808,Repeat Customer
17069,2009-12-03 12:27:00,2011-11-11 17:13:00,14,9,5517.2300000000005,3230,708,394.08785714285716,Repeat Customer
17070,2010-10-25 15:57:00,2011-08-17 17:01:00,2,2,437.42,232,296,218.71,Repeat Customer
17071,2010-01-24 13:05:00,2011-11-11 16:31:00,13,12,3793.71,1934,656,291.82384615384615,Repeat Customer
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,1,273.35,212,0,273.35,One-Time Customer
17073,2011-08-22 14:37:00,2011-11-22 11:47:00,4,4,1444.84,758,91,361.21,Repeat Customer
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,1,1,203.05,19,0,203.05,One-Time Customer
17075,2009-12-14 11:24:00,2011-11-22 11:58:00,10,10,2236.63,785,708,223.663,Repeat Customer
17076,2009-12-04 12:12:00,2011-11-03 17:53:00,6,6,1242.75,514,699,207.125,Repeat Customer
17077,2010-05-10 16:36:00,2010-05-10 16:36:00,1,1,306.0,36,0,306.0,One-Time Customer
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2,1,375.86,782,0,187.93,Repeat Customer
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,1,118.80000000000001,24,0,118.80000000000001,One-Time Customer
17080,2010-07-01 16:03:00,2011-11-17 12:59:00,7,4,957.53,569,503,136.79,Repeat Customer
17081,2010-02-22 13:19:00,2011-11-14 12:56:00,6,6,949.39,381,629,158.23166666666665,Repeat Customer
17082,2009-12-15 11:25:00,2011-11-06 15:17:00,6,5,4732.03,2526,691,788.6716666666666,Repeat Customer
17083,2010-02-09 11:46:00,2011-08-22 15:43:00,9,8,4049.79,1955,559,449.9766666666667,Repeat Customer
17084,2010-11-08 14:20:00,2011-11-04 14:54:00,3,2,5001.21,3178,361,1667.07,Repeat Customer
17085,2009-12-06 12:16:00,2011-08-08 14:15:00,28,15,7839.27,3553,610,279.9739285714286,Repeat Customer
17086,2011-10-07 11:22:00,2011-12-02 13:54:00,6,3,2050.08,1859,56,341.68,Repeat Customer
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,1,221.53,113,0,221.53,One-Time Customer
17088,2011-03-31 09:48:00,2011-11-11 14:23:00,4,4,1991.01,868,225,497.7525,Repeat Customer
17089,2010-11-18 15:33:00,2010-11-18 15:33:00,1,1,128.45,35,0,128.45,One-Time Customer
17090,2010-07-19 16:02:00,2011-12-05 13:44:00,13,9,3080.1800000000003,1344,503,236.9369230769231,Repeat Customer
17091,2009-12-16 15:45:00,2011-12-07 10:43:00,19,16,7495.75,3732,720,394.5131578947368,Repeat Customer
17092,2010-02-02 16:42:00,2011-10-20 19:51:00,11,10,5511.41,3768,625,501.0372727272727,Repeat Customer
17093,2010-04-26 10:22:00,2010-04-26 10:22:00,1,1,235.88,114,0,235.88,One-Time Customer
17094,2010-10-12 10:48:00,2011-01-21 13:09:00,2,2,402.20000000000005,212,101,201.10000000000002,Repeat Customer
17095,2009-12-15 12:32:00,2011-11-17 12:21:00,7,7,2572.25,1695,701,367.4642857142857,Repeat Customer
17096,2010-06-02 14:48:00,2011-11-24 15:01:00,11,9,3697.9300000000003,1559,540,336.17545454545456,Repeat Customer
17097,2010-10-05 14:09:00,2011-12-07 17:05:00,9,6,1143.36,582,428,127.03999999999999,Repeat Customer
17098,2010-06-17 10:30:00,2010-11-23 12:13:00,3,3,591.07,125,159,197.02333333333334,Repeat Customer
17099,2010-06-24 16:25:00,2010-06-24 16:25:00,1,1,582.17,317,0,582.17,One-Time Customer
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,1,971.74,800,0,485.87,Repeat Customer
17101,2010-06-07 15:12:00,2011-11-29 13:57:00,7,6,2507.05,1175,539,358.15000000000003,Repeat Customer
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,1,25.5,2,0,25.5,One-Time Customer
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,1,424.3,471,0,424.3,One-Time Customer
17104,2010-10-12 12:21:00,2010-10-12 12:21:00,1,1,474.03000000000003,149,0,474.03000000000003,One-Time Customer
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,2,665.78,693,147,332.89,Repeat Customer
17106,2010-11-15 14:11:00,2010-11-15 14:11:00,1,1,481.58000000000004,153,0,481.58000000000004,One-Time Customer
17107,2010-01-31 15:47:00,2011-11-06 14:14:00,10,9,16052.72,7530,643,1605.272,Repeat Customer
17108,2010-02-14 12:22:00,2010-02-14 12:22:00,1,1,174.95,31,0,174.95,One-Time Customer
17109,2010-07-30 12:42:00,2011-11-10 16:59:00,8,5,1291.71,788,468,161.46375,Repeat Customer
17110,2010-04-08 13:32:00,2011-06-27 12:58:00,3,3,499.9,136,444,166.63333333333333,Repeat Customer
17111,2010-10-10 15:21:00,2011-10-23 15:59:00,2,2,459.58,581,378,229.79,Repeat Customer
17112,2010-07-25 11:14:00,2010-07-25 11:14:00,1,1,197.57,130,0,197.57,One-Time Customer
17113,2010-01-11 10:14:00,2010-05-14 13:59:00,6,4,2305.59,913,123,384.26500000000004,Repeat Customer
17114,2011-01-09 11:39:00,2011-12-04 12:17:00,8,8,801.12,215,329,100.14,Repeat Customer
17115,2009-12-05 12:13:00,2011-12-01 14:30:00,7,7,2761.4900000000002,885,726,394.49857142857144,Repeat Customer
17116,2010-03-01 16:29:00,2010-03-01 16:29:00,1,1,389.78,392,0,389.78,One-Time Customer
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,1,116.2,68,0,116.2,One-Time Customer
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,1,157.02,154,0,157.02,One-Time Customer
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2,2,606.91,334,56,303.455,Repeat Customer
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,1,307.46,120,0,307.46,One-Time Customer
17121,2010-11-02 11:47:00,2010-11-02 11:47:00,1,1,314.74,106,0,314.74,One-Time Customer
17122,2010-07-28 09:34:00,2011-08-12 14:33:00,4,4,570.5,368,380,142.625,Repeat Customer
17123,2010-05-16 11:52:00,2011-07-01 10:47:00,3,3,966.6700000000001,651,410,322.22333333333336,Repeat Customer
